CDSCode,District,School,Street,StreetAbr,City,*,State,Phone,OpenDate,Charter,DOCType,SOC,SOCType,GSoffered,Latitude,Longitude,LastUpdate,2016-2017 Total Enrollment,2015-2016 ELA Current Status (avg. distance from level 3),2015-2016 ELA Prior Status (age. Distance from level 3),2015-2016 ELA Change (Difference between current and prior status),2015-2016 ELA Status Level,2015-2016 ELA Status Level (Decode),2015-2016 ELA Change Level,2015-2016 ELA Change Level (Decode),2015-2016 ELA Color,2015-2016 ELA Color (Decode),2015-2016 ELA box,2015-2016 ELA box (Decode),2015-2016 Math Current Status (avg. distance from level 3),2015-2016 Math Prior Status (age. Distance from level 3),2015-2016 Math Change (Difference between current and prior status),2015-2016 Math Status Level,2015-2016 Math Status Level (Decode),2015-2016 Math Change Level,2015-2016 Math Change Level (Decode),2015-2016 Math Color,2015-2016 Math Color (Decode),2015-2016 Math box,2015-2016 Math box (Decode),2016-2017 English Language Learners,2016-2017 % English Language Learners,2016-2017 FRPM Count,2016-2017 % FRPM Count,2015-2016 SAT: AvgScrRead,2015-2016 SAT: AvgScrMath,2015-2016 SAT: AvgScrWrit,2015-2016 SAT: Number of Test Takers Whose Total 2015-2016 SAT Scores Are Greater or Equal to 1500,2015-2016 SAT: % of Test Takers Whose Total 2015-2016 SAT Scores Are Greater or Equal to 1500,2015-2016 Enrollment Grades 10-12,2015-2016 AP Number Tested,2015-2016 % AP Number Tested,2015-2016 AP Score = 1,2015-2016 AP Score = 2,2015-2016 AP Score = 3,2015-2016 AP Score = 4,2015-2016 AP Score = 5,% 2015-2016 AP Score = 1,% 2015-2016 AP Score = 2,% 2015-2016 AP Score = 3,% 2015-2016 AP Score = 4,% 2015-2016 AP Score = 5,IB,AVID,Dual Language,Arts,Education Equity,US News 
37684116059760,Sweetwater Union High,Chula Vista Middle,415 Fifth Avenue,415 Fifth Ave.,Chula Vista,91910-4305,CA,(619) 498-6800,7/1/1980,N,High School District,,Intermediate/Middle Schools (Public),7-8,32.635067,-117.08645,6/18/2015,837,-28.4,-66.9,38.6,2,Low,5,Increased Significantly,3,Yellow,200,"Low, Increased Significantly",-64.3,-100.6,36.3,2,Low,5,Increased Significantly,3,Yellow,200,"Low, Increased Significantly",286,34%,639,76%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,x,,x,,
37684113731064,Sweetwater Union High,Chula Vista Senior High,820 Fourth Avenue,820 Fourth Ave.,Chula Vista,91911-1102,CA,(619) 476-5824,7/1/1980,N,High School District,,High Schools (Public),9-12,32.622027,-117.07697,6/18/2015,2586,-2.5,3.4,-5.9,0,No Data,0,No Data,0,No Color,0,NO COLOR,-77.5,-72.6,-4.9,0,No Data,0,No Data,0,No Color,0,No Color,769,30%,1829,71%,461,466,438,71,24%,1969,578,29%,346,333,218,122,70,60%,58%,38%,21%,12%,,x,,x,x,Silver
37684113730843,Sweetwater Union High,Eastlake High,1120 Eastlake Parkway,1120 Eastlake Pkwy.,Chula Vista,91915-2102,CA,(619) 397-3800,9/8/1992,N,High School District,,High Schools (Public),9-12,32.646442,-116.96522,6/18/2015,3063,78.3,33.1,45.3,0,No Data,0,No Data,0,No Color,0,NO COLOR,-14,-38,24,0,No Data,0,No Data,0,No Color,0,No Color,201,7%,560,18%,506,511,487,238,48%,2347,1038,44%,142,399,550,423,330,14%,38%,53%,41%,32%,,x,x,,,Silver
37684116120968,Sweetwater Union High,Eastlake Middle,900 Duncan Ranch Road,900 Duncan Ranch Rd.,Chula Vista,91914-2626,CA,(619) 591-4000,7/1/2003,N,High School District,,Intermediate/Middle Schools (Public),7-8,32.655591,-116.94818,8/6/2015,1625,39,15,24,4,High,5,Increased Significantly,5,Blue,100,"High, Increased Significantly",1.8,-0.3,2.1,4,High,3,Maintained,4,Green,80,"High, Maintained",144,9%,283,17%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,x,x,,,
37684116059778,Sweetwater Union High,Granger Junior High,2101 Granger Avenue,2101 Granger Ave.,National City,91950-6299,CA,(619) 472-6000,7/1/1980,N,High School District,,Junior High Schools (Public),7-9,32.672621,-117.07383,12/21/2016,958,-30.4,-43.7,13.3,2,Low,4,Increased,3,Yellow,190,"Low, Increased",-46.3,-62.6,16.3,2,Low,5,Increased Significantly,3,Yellow,200,"Low, Increased Significantly",254,27%,755,79%,N/A,N/A,N/A,N/A,N/A,0,58,#DIV/0!,38,12,3,5,0,66%,21%,5%,9%,0%,,x,,,,
37684110126086,Sweetwater Union High,Hawking S.T.E.A.M. Charter,1355 Second Avenue,1355 Second Ave.,Chula Vista,91911-1142,CA,(619) 498-8830,7/23/2012,Y,High School District,,K-12 Schools (Public),K-12,32.605904,-117.06115,2/16/2017,426,-1.9,-31.7,29.8,3,Medium,5,Increased Significantly,4,Green,150,"Medium, Increased Significantly",-6.7,-1051.9,10.2,3,Medium,4,Increased,4,Green,140,"Medium, Increased",213,50%,319,75%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37684110128082,Sweetwater Union High,Hawking S.T.E.A.M. Charter School 2,1411 27th Street,1411 27th St.,San Diego,92154-3242,CA,(619) 628-2650,7/24/2013,Y,High School District,,K-12 Schools (Public),K-6,32.571349,-117.07544,2/17/2017,393,-22.8,-44.8,22,2,Low,5,Increased Significantly,3,Yellow,200,"Low, Increased Significantly",-23.2,-33.9,10.7,3,Medium,4,Increased,4,Green,140,"Medium, Increased",250,64%,299,76%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37684116062004,Sweetwater Union High,Hilltop Middle,44 East J Street,44 East J St.,Chula Vista,91910-6115,CA,(619) 498-2700,7/1/1980,N,High School District,,Intermediate/Middle Schools (Public),7-8,32.630395,-117.06408,8/6/2015,977,-19.8,-53.9,34.1,2,Low,5,Increased Significantly,3,Yellow,200,"Low, Increased Significantly",-69.9,-73.5,3.6,2,Low,3,Maintained,3,Yellow,180,"Low, Maintained",197,20%,554,57%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,x,,,,
37684113732849,Sweetwater Union High,Hilltop Senior High,555 Claire Avenue,555 Claire Ave.,Chula Vista,91910-6105,CA,(619) 476-4200,7/1/1980,N,High School District,,High Schools (Public),9-12,32.636851,-117.0599,8/7/2015,2143,31.4,17.7,13.8,0,No Data,0,No Data,0,No Color,0,NO COLOR,-62.4,-73.7,11.3,0,No Data,0,No Data,0,No Color,0,No Color,294,14%,1033,48%,478,474,451,83,35%,1638,624,38%,290,371,271,169,101,46%,59%,43%,27%,16%,,x,,,x,Silver
37684113731304,Sweetwater Union High,MAAC Community Charter,1385 Third Avenue,1385 Third Ave.,Chula Vista,91911-4302,CA,(619) 476-0749,9/4/2001,Y,High School District,,High Schools (Public),9-12,32.604299,-117.06543,4/21/2016,243,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,158,65%,153,63%,NA,NA,NA,NA,#VALUE!,292,0,0%,N/A,N/A,N/A,N/A,N/A,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,
37684116059786,Sweetwater Union High,Mar Vista Academy,1267 Thermal Avenue,1267 Thermal Ave.,San Diego,92154-2802,CA,(619) 628-5100,7/1/1980,N,High School District,,Intermediate/Middle Schools (Public),7-8,32.57488,-117.09709,6/18/2015,861,-44.2,-53.5,9.3,2,Low,4,Increased,3,Yellow,190,"Low, Increased",-105.7,-117.1,11.4,1,Very Low,4,Increased,2,Orange,240,"Very Low, Increased",275,32%,679,79%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,x,,,,
37684113733953,Sweetwater Union High,Mar Vista Senior High,505 Elm Avenue,505 Elm Ave.,Imperial Beach,91932-2027,CA,(619) 628-5700,7/1/1980,N,High School District,,High Schools (Public),9-12,32.580208,-117.12224,12/21/2016,1673,-7.1,-54.8,47.7,0,No Data,0,No Data,0,No Color,0,NO COLOR,-93.5,-93.8,0.3,0,No Data,0,No Data,0,No Color,0,No Color,355,21%,933,56%,467,472,447,60,35%,1280,485,38%,320,272,183,73,31,66%,56%,38%,15%,6%,,x,,,,
37684116070890,Sweetwater Union High,Montgomery Middle,1051 Picador Boulevard,1051 Picador Blvd.,San Diego,92154-3548,CA,(619) 662-4000,7/1/1980,N,High School District,,Intermediate/Middle Schools (Public),7-8,32.576045,-117.05612,6/18/2015,839,-27.5,-37.4,9.9,2,Low,4,Increased,3,Yellow,190,"Low, Increased",-78.3,-90.8,12.5,2,Low,4,Increased,3,Yellow,190,"Low, Increased",287,34%,552,66%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,x,,,,
37684113738234,Sweetwater Union High,Montgomery Senior High,3250 Palm Avenue,3250 Palm Ave.,San Diego,92154-1507,CA,(619) 628-3800,7/1/1980,N,High School District,,High Schools (Public),9-12,32.583873,-117.06422,6/18/2015,1712,22.4,15.1,7.3,0,No Data,0,No Data,0,No Color,0,NO COLOR,-79.3,-89.8,10.5,0,No Data,0,No Data,0,No Color,0,No Color,397,23%,1093,64%,444,448,423,35,23%,1292,369,29%,289,204,119,64,35,78%,55%,32%,17%,9%,,x,,,x,
37684116059794,Sweetwater Union High,National City Middle,1701 D Avenue,1701 D Ave.,National City,91950-4535,CA,(619) 336-2600,7/1/1980,N,High School District,,Intermediate/Middle Schools (Public),7-8,32.669245,-117.09973,12/21/2016,807,-20.7,-29.6,8.8,2,Low,4,Increased,3,Yellow,190,"Low, Increased",-67.5,-78.3,10.8,2,Low,4,Increased,3,Yellow,190,"Low, Increased",271,34%,720,89%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,x,,,,
37684110111831,Sweetwater Union High,Olympian High,1925 Magdalena Avenue,1925 Magdalena Ave.,Chula Vista,91913-3973,CA,(619) 656-2400,8/7/2006,N,High School District,,High Schools (Public),9-12,32.607105,-116.97209,8/7/2015,2610,83.7,64.5,19.1,0,No Data,0,No Data,0,No Color,0,NO COLOR,-7.7,-23.5,15.9,0,No Data,0,No Data,0,No Color,0,No Color,144,6%,598,23%,495,500,483,154,45%,1921,844,44%,140,342,429,303,217,17%,41%,51%,36%,26%,,x,,,,Silver
37684113731155,Sweetwater Union High,Options Secondary,467 Moss Street,467 Moss St.,Chula Vista,91911-1705,CA,(619) 796-7320,,N,High School District,,Alternative Schools of Choice,7-12,32.61526,-117.07696,8/19/2015,174,-41.1,-73.1,32.1,2,Low,5,Increased Significantly,0,No Color,0,NO COLOR,-103.2,-137.6,34.4,1,Very Low,5,Increased Significantly,0,No Color,0,No Color,23,13%,97,56%,*,*,*,*,#VALUE!,145,0,0%,N/A,N/A,N/A,N/A,N/A,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,x,,,,
37684113731627,Sweetwater Union High,Otay Ranch Senior High,1250 Olympic Parkway,1250 Olympic Pkwy.,Chula Vista,91913-1900,CA,(619) 591-5000,7/21/2003,N,High School District,,High Schools (Public),9-12,32.619073,-116.99635,6/18/2015,2413,54,58.9,-4.9,0,No Data,0,No Data,0,No Color,0,NO COLOR,-33.7,-38.8,5.1,0,No Data,0,No Data,0,No Color,0,No Color,250,10%,641,27%,488,492,468,160,42%,1978,850,43%,169,394,451,323,203,20%,46%,53%,38%,24%,,x,x,,,Silver
37684116114276,Sweetwater Union High,Rancho del Rey Middle,1174 East J Street,1174 East J St.,Chula Vista,91910-7040,CA,(619) 397-2500,7/15/1997,N,High School District,,Intermediate/Middle Schools (Public),7-8,32.630868,-117.00764,6/18/2015,1778,35.5,29.1,6.5,4,High,3,Maintained,4,Green,80,"High, Maintained",-5.4,-11,5.6,3,Medium,4,Increased,4,Green,140,"Medium, Increased",183,10%,434,24%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,x,x,,,
37684113731502,Sweetwater Union High,San Ysidro High,5353 Airway Road,5353 Airway Rd.,San Diego,92154-4806,CA,(619) 710-2300,7/22/2002,N,High School District,,High Schools (Public),9-12,32.566438,-117.01748,6/18/2015,2447,6.3,1.6,4.7,0,No Data,0,No Data,0,No Color,0,NO COLOR,-52.1,-65.2,13,0,No Data,0,No Data,0,No Color,0,No Color,1087,44%,1740,71%,428,456,432,41,20%,1853,328,18%,44,112,74,96,136,13%,34%,23%,29%,41%,,x,,,x,Silver
37684116062012,Sweetwater Union High,Southwest Middle,2710 Iris Street,2710 Iris St.,San Diego,92154-3338,CA,(619) 628-4000,7/1/1980,N,High School District,,Intermediate/Middle Schools (Public),7-8,32.569138,-117.07381,6/18/2015,631,-62.9,-75.6,12.7,2,Low,4,Increased,3,Yellow,190,"Low, Increased",-108.9,-106.2,-2.7,1,Very Low,2,Decreased,1,Red,220,"Very Low, Declined",325,52%,491,78%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,x,x,,,
37684113730124,Sweetwater Union High,Southwest Senior High,1685 Hollister Street,1685 Hollister St.,San Diego,92154-4548,CA,(619) 628-3023,7/1/1980,N,High School District,,High Schools (Public),9-12,32.568057,-117.08409,6/18/2015,1910,-24.8,-48.8,24,0,No Data,0,No Data,0,No Color,0,NO COLOR,-104.3,-127.4,23.1,0,No Data,0,No Data,0,No Color,0,No Color,722,38%,1379,72%,435,436,418,31,20%,1368,453,33%,411,283,127,95,90,91%,62%,28%,21%,20%,,x,x,,,
37684113738226,Sweetwater Union High,Sweetwater High,2900 Highland Avenue,2900 Highland Ave.,National City,91950-7415,CA,(619) 474-9700,7/1/1980,N,High School District,,High Schools (Public),9-12,32.659933,-117.0917,6/18/2015,2675,5.8,6.7,-0.9,0,No Data,0,No Data,0,No Color,0,NO COLOR,-74.7,-69.7,-5,0,No Data,0,No Data,0,No Color,0,No Color,683,26%,1965,73%,453,458,440,73,26%,2271,891,39%,507,579,394,212,91,57%,65%,44%,24%,10%,,x,,,x,Silver
37684370128470,Vallecitos Elementary,Taylion San Diego Academy,100 North Rancho Sante Fe Road #110,100 North Rancho Sante Fe Rd. #110,San Marcos,92069-1279,CA,(760) 295-5564,9/1/2013,Y,Elementary School District,,K-12 Schools (Public),K-12,33.151721,-117.19884,4/15/2017,136,0,0,0,0,No Data,0,No Data,0,No Color,0,NO COLOR,0,0,0,0,No Data,0,No Data,0,No Color,0,No Color,7,5%,95,70%,*,*,*,*,#VALUE!,55,0,0%,N/A,N/A,N/A,N/A,N/A,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,
37684376040562,Vallecitos Elementary,Vallecitos Elementary,5211 Fifth Street,5211 Fifth St.,Rainbow,92028-9795,CA,(760) 728-7092,9/1/1886,N,Elementary School District,,Elementary Schools (Public),K-8,33.413921,-117.14871,6/18/2015,205,7.8,-13.3,21.1,3,Medium,5,Increased Significantly,4,Green,150,"Medium, Increased Significantly",-37.8,-44.1,6.2,2,Low,4,Increased,3,Yellow,190,"Low, Increased",113,55%,166,81%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37756140100511,Valley Center-Pauma Unified,Lilac School,30109 Lilac Road,30109 Lilac Rd.,Valley Center,92082-3318,CA,(760) 751-1042,9/2/2003,N,Unified School District,,Elementary Schools (Public),K-6,33.256624,-117.06917,6/18/2015,569,-20.9,-23.7,2.7,2,Low,3,Maintained,3,Yellow,180,"Low, Maintained",-44.4,-37.8,-6.6,2,Low,2,Decreased,2,Orange,170,"Low, Declined",171,30%,268,47%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,x,,,
37756146038962,Valley Center-Pauma Unified,Pauma Elementary,33158 Cole Grade Road,33158 Cole Grade Rd.,Pauma Valley,92061-9578,CA,(760) 742-3741,7/1/2000,N,Unified School District,,Elementary Schools (Public),K-8,33.315897,-116.99873,7/1/2016,229,-53.9,-46.4,-7.5,2,Low,2,Decreased,2,Orange,170,"Low, Declined",-80,-68.5,-11.5,2,Low,1,Decreased Significantly,1,Red,160,"Low, Declined Significantly",104,45%,193,84%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37756146112494,Valley Center-Pauma Unified,Valley Center Elementary,28751 Cole Grade Road,28751 Cole Grade Rd.,Valley Center,92082-6575,CA,(760) 749-1631,7/1/2000,N,Unified School District,,Elementary Schools (Public),3-5,33.234769,-117.02397,7/1/2016,556,-43.7,-34.7,-8.9,2,Low,2,Decreased,2,Orange,170,"Low, Declined",-52.4,-44.9,-7.5,2,Low,2,Decreased,2,Orange,170,"Low, Declined",188,34%,319,57%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,x,,,
37756143731114,Valley Center-Pauma Unified,Valley Center High,31322 Cole Grade Road,31322 Cole Grade Rd.,Valley Center,92082-3867,CA,(760) 751-5502,7/1/2000,N,Unified School District,,High Schools (Public),9-12,33.279829,-117.02379,7/1/2016,1154,8.7,30.9,-22.3,0,No Data,0,No Data,0,No Color,0,NO COLOR,-49.6,-40,-9.5,0,No Data,0,No Data,0,No Color,0,No Color,119,10%,518,45%,503,498,485,57,48%,862,184,21%,40,102,88,45,23,22%,55%,48%,24%,13%,,,,,,Silver
37756146093272,Valley Center-Pauma Unified,Valley Center Middle,28102 North Lake Wohlford Road,28102 North Lake Wohlford Rd.,Valley Center,92082-6740,CA,(760) 751-4295,7/1/2000,N,Unified School District,,Intermediate/Middle Schools (Public),6-8,33.224381,-116.97567,7/1/2016,914,-37.6,-37.6,-0.1,2,Low,3,Maintained,3,Yellow,180,"Low, Maintained",-83.7,-75.1,-8.5,2,Low,2,Decreased,2,Orange,170,"Low, Declined",196,21%,476,52%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,x,,,
37756143731601,Valley Center-Pauma Unified,Valley Center Prep,28751-U Cole Grade Road,28751-U Cole Grade Rd.,Valley Center,92082,CA,(760) 751-0455,,N,Unified School District,,Alternative Schools of Choice,K-12,33.236018,-117.02144,4/5/2017,60,-39.7,0,0,2,Low,0,No Data,0,No Color,0,NO COLOR,-116.3,0,0,1,Very Low,0,No Data,0,No Color,0,No Color,3,5%,24,40%,*,*,*,*,#VALUE!,37,1,3%,*,*,*,*,*,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,
37756146106124,Valley Center-Pauma Unified,Valley Center Primary,14249 Fruitvale Road,14249 Fruitvale Rd.,Valley Center,92082-5907,CA,(760) 749-8282,7/1/2000,N,Unified School District,,Elementary Schools (Public),K-3,33.239526,-117.02157,12/17/2015,519,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,182,35%,257,50%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,x,,,
37684526107031,Vista Unified,Alamosa Park Elementary,5130 Alamosa Park Drive,5130 Alamosa Park Dr.,Oceanside,92057-6301,CA,(760) 940-0700,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.239596,-117.28112,8/9/2016,580,-0.5,-6.8,6.3,3,Medium,3,Maintained,3,Yellow,130,"Medium, Maintained",-10.4,-7.5,-2.9,3,Medium,2,Decreased,2,Orange,120,"Medium, Declined",54,9%,204,35%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37684526040588,Vista Unified,Beaumont Elementary,550 Beaumont Drive,550 Beaumont Dr.,Vista,92084-6321,CA,(760) 726-4040,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.198044,-117.22481,6/18/2015,541,-28.7,-56.9,28.2,2,Low,5,Increased Significantly,3,Yellow,200,"Low, Increased Significantly",-58.4,-71.1,12.7,2,Low,4,Increased,3,Yellow,190,"Low, Increased",253,47%,453,84%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37684520128223,Vista Unified,Bella Mente Montessori Academy,1737 West Vista Way,1737 West Vista Way,Vista,92083-2112,CA,(760) 621-8948,9/3/2013,Y,Unified School District,,Elementary Schools (Public),K-8,33.189574,-117.27872,4/12/2017,672,-11.8,-31.1,19.3,2,Low,4,Increased,3,Yellow,190,"Low, Increased",-54,-56,2,2,Low,3,Maintained,3,Yellow,180,"Low, Maintained",64,10%,160,24%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37684526040596,Vista Unified,Bobier Elementary,220 West Bobier Drive,220 West Bobier Dr.,Vista,92083-1903,CA,(760) 724-8501,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.221088,-117.24761,8/27/2015,651,-53.8,-64.4,10.6,2,Low,4,Increased,3,Yellow,190,"Low, Increased",-72.1,-62.7,-9.4,2,Low,2,Decreased,2,Orange,170,"Low, Declined",406,62%,619,95%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37684526110399,Vista Unified,Breeze Hill Elementary,1111 Melrose Way,1111 Melrose Way,Vista,92083-6505,CA,(760) 945-2373,7/6/1992,N,Unified School District,,Elementary Schools (Public),K-5,33.18517,-117.25456,6/18/2015,827,-5.3,-19.4,14.1,2,Low,4,Increased,3,Yellow,190,"Low, Increased",-15.4,-36.5,21.1,3,Medium,5,Increased Significantly,4,Green,150,"Medium, Increased Significantly",177,21%,474,57%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,x,,,,
37684526069124,Vista Unified,Casita Center for Science/Math/Technology,260 Cedar Drive,260 Cedar Dr.,Vista,92083-5108,CA,(760) 724-8442,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.191355,-117.28465,6/18/2015,588,38.9,26.8,12.1,4,High,4,Increased,4,Green,90,"High, Increased",7.9,11.7,-3.8,4,High,2,Decreased,3,Yellow,70,"High, Declined",106,18%,321,55%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,X,,,,x,
37684526108708,Vista Unified,Empresa Elementary,4850 Avenida Empresa,4850 Avenida Empresa,Oceanside,92056-6541,CA,(760) 940-8454,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.223041,-117.28771,6/18/2015,799,12.9,-10.3,23.3,4,High,5,Increased Significantly,5,Blue,100,"High, Increased Significantly",11.6,-3.9,15.5,4,High,5,Increased Significantly,5,Blue,100,"High, Increased Significantly",52,7%,220,28%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37684520105882,Vista Unified,Foothill Oak Elementary,1370 Oak Drive,1370 Oak Dr.,Vista,92084-4001,CA,(760) 631-3458,9/7/2004,N,Unified School District,,Elementary Schools (Public),K-5,33.218194,-117.22187,6/18/2015,687,-44,-67.2,23.2,2,Low,5,Increased Significantly,3,Yellow,200,"Low, Increased Significantly",-58.2,-78.5,20.3,2,Low,5,Increased Significantly,3,Yellow,200,"Low, Increased Significantly",376,55%,649,94%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37684526040620,Vista Unified,Grapevine Elementary,630 Grapevine Road,630 Grapevine Rd.,Vista,92083-5599,CA,(760) 724-8329,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.199834,-117.27374,6/18/2015,654,-35.5,-39.8,4.3,2,Low,3,Maintained,3,Yellow,180,"Low, Maintained",-45.8,-57.4,11.6,2,Low,4,Increased,3,Yellow,190,"Low, Increased",265,41%,579,89%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37684523730942,Vista Unified,Guajome Park Academy Charter,2000 North Santa Fe Avenue,2000 North Santa Fe Ave.,Vista,92083-1534,CA,(760) 631-8500,7/1/1994,Y,Unified School District,,K-12 Schools (Public),K-12,33.23012,-117.24877,2/7/2017,1385,5.5,16.3,-10.9,0,No Data,0,No Data,0,No Color,0,NO COLOR,-39.4,-24.7,-14.7,0,No Data,0,No Data,0,No Color,0,No Color,179,13%,832,60%,515,523,503,34,54%,371,23,6%,9,11,4,5,4,39%,48%,17%,22%,17%,X,,,,,
37684520100933,Vista Unified,Hannalei Elementary,120 Hannalei Drive,120 Hannalei Dr.,Vista,92083-7625,CA,(760) 631-6248,9/22/2003,N,Unified School District,,Elementary Schools (Public),K-5,33.178337,-117.21575,6/18/2015,638,-31.2,-36.6,5.3,2,Low,3,Maintained,3,Yellow,180,"Low, Maintained",-39.2,-41.7,2.5,2,Low,3,Maintained,3,Yellow,180,"Low, Maintained",243,38%,522,82%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37684526107585,Vista Unified,Lake Elementary,4950 Lake Boulevard,4950 Lake Blvd.,Oceanside,92056-4749,CA,(760) 945-5300,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.17323,-117.25791,6/18/2015,821,4.9,-8.3,13.2,3,Medium,4,Increased,4,Green,140,"Medium, Increased",-3.1,-28.2,25.2,4,High,5,Increased Significantly,5,Blue,100,"High, Increased Significantly",58,7%,233,28%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,
37684526112221,Vista Unified,Madison Middle,4930 Lake Boulevard,4930 Lake Blvd.,Oceanside,92056-4749,CA,(760) 940-0176,7/1/1994,N,Unified School District,,Intermediate/Middle Schools (Public),6-8,33.173316,-117.25871,6/18/2015,1130,-5.5,-10,4.5,2,Low,3,Maintained,3,Yellow,180,"Low, Maintained",-50.1,-44.3,-5.8,2,Low,2,Decreased,2,Orange,170,"Low, Declined",131,12%,676,60%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,x,,,,
